5.431015937671591018e+02,4.570000000000000000e+02
5.520000000000000000e+02,4.555382436464088300e+02
5.590000000000000000e+02,4.526647058823529619e+02
5.660000000000000000e+02,4.499552845528455123e+02
5.743947368421053170e+02,4.510000000000000000e+02
5.825576923076922640e+02,4.520000000000000000e+02
5.920000000000000000e+02,4.516508482352941201e+02
5.980000000000000000e+02,4.552339793103448073e+02
6.070000000000000000e+02,4.561891190140844969e+02
6.136153978147495991e+02,4.530000000000000000e+02
6.200454215909090863e+02,4.500000000000000000e+02
6.290000000000000000e+02,4.486693297444079462e+02
6.380000000000000000e+02,4.492172103861518053e+02
6.463735939908599448e+02,4.480000000000000000e+02
6.550000000000000000e+02,4.486463643198507043e+02
6.637359550561798187e+02,4.470000000000000000e+02
6.682576923076923094e+02,4.420000000000000000e+02
6.760000000000000000e+02,4.414683111247018132e+02
6.840000000000000000e+02,4.391698052631579117e+02
6.878930999891389320e+02,4.330000000000000000e+02
6.920000000000000000e+02,4.270357142857142776e+02
7.000000000000000000e+02,4.254963235294117680e+02
7.046656050955414230e+02,4.200000000000000000e+02
7.110000000000000000e+02,4.163805031446540852e+02
7.154382387096774210e+02,4.110000000000000000e+02
7.200000000000000000e+02,4.072232657342657376e+02
7.278086253731343049e+02,4.050000000000000000e+02
7.340000000000000000e+02,4.015497369047619145e+02
7.400000000000000000e+02,3.970668743119265969e+02
7.464260171507463610e+02,3.970000000000000000e+02
7.510000000000000000e+02,3.923612650102722341e+02
7.555449999999999591e+02,3.870000000000000000e+02
7.620000000000000000e+02,3.835785817310504626e+02
7.680000000000000000e+02,3.795860608695652445e+02
7.740000000000000000e+02,3.754602649006622528e+02
7.777870370370370665e+02,3.690000000000000000e+02
7.814153439153438967e+02,3.630000000000000000e+02
7.851284722222221717e+02,3.570000000000000000e+02
7.879728260869565020e+02,3.490000000000000000e+02
7.946413043478261216e+02,3.460000000000000000e+02
7.990000000000000000e+02,3.402500000000000000e+02
7.995289473684210861e+02,3.310000000000000000e+02
7.980485074626865298e+02,3.220000000000000000e+02
7.990000000000000000e+02,3.148357142857142890e+02
8.004162303664921865e+02,3.060000000000000000e+02
8.023860103626942646e+02,2.980000000000000000e+02
8.045436046511628092e+02,2.900000000000000000e+02
8.056413043478261216e+02,2.810000000000000000e+02
8.073692810457516771e+02,2.730000000000000000e+02
8.066925925925926322e+02,2.640000000000000000e+02
8.044484971682347805e+02,2.560000000000000000e+02
8.033385706214688753e+02,2.470000000000000000e+02
8.019645480916030920e+02,2.390000000000000000e+02
8.006731843575419134e+02,2.300000000000000000e+02
7.980000000000000000e+02,2.222073378640776582e+02
7.942797385416666884e+02,2.160000000000000000e+02
7.880000000000000000e+02,2.124922363636363514e+02
7.836277567753101039e+02,2.070000000000000000e+02
7.760000000000000000e+02,2.062615650517627444e+02
7.680000000000000000e+02,2.040648592307692297e+02
7.620000000000000000e+02,2.008128186206896544e+02
7.560000000000000000e+02,1.964286064285714417e+02
7.510000000000000000e+02,1.913098910863159574e+02
7.450000000000000000e+02,1.870103923076923138e+02
7.420000000000000000e+02,1.801758857142857266e+02
7.402275641025640880e+02,1.720000000000000000e+02
7.375214285714286007e+02,1.650000000000000000e+02
7.354546955238678265e+02,1.570000000000000000e+02
7.320614496124030666e+02,1.500000000000000000e+02
7.297565040135712024e+02,1.430000000000000000e+02
7.274109539267016089e+02,1.350000000000000000e+02
7.255809385714285327e+02,1.270000000000000000e+02
7.231999812903226257e+02,1.190000000000000000e+02
7.202230007194244763e+02,1.120000000000000000e+02
7.175996224138949628e+02,1.050000000000000000e+02
7.144190794117647556e+02,9.800000000000000000e+01
7.120000000000000000e+02,9.024913108108107451e+01
7.102254805149372032e+02,8.200000000000000000e+01
7.088037782551277814e+02,7.400000000000000000e+01
7.060977478503087923e+02,7.700000000000000000e+01
7.041706845590150579e+02,8.500000000000000000e+01
7.024507384648265997e+02,9.300000000000000000e+01
6.980000000000000000e+02,9.849679487179487580e+01
6.930000000000000000e+02,1.036557971014492807e+02
6.866111770680355448e+02,1.040000000000000000e+02
6.780000000000000000e+02,1.024072569148936225e+02
6.710000000000000000e+02,9.939952153110047561e+01
6.640000000000000000e+02,9.618981457940529367e+01
6.569296412490922421e+02,9.400000000000000000e+01
6.480000000000000000e+02,9.240972222222222854e+01
6.404130434782608745e+02,9.100000000000000000e+01
6.310000000000000000e+02,9.106250000000000000e+01
6.227749999999999773e+02,9.100000000000000000e+01
6.130000000000000000e+02,9.151951219512194768e+01
6.040000000000000000e+02,9.211702127659575012e+01
5.950000000000000000e+02,9.193065693430656893e+01
5.850000000000000000e+02,9.116442953020134610e+01
5.760000000000000000e+02,9.062362637362637940e+01
5.670000000000000000e+02,9.127966101694914869e+01
5.590000000000000000e+02,9.328571301775147617e+01
5.500000000000000000e+02,9.455333672564935910e+01
5.428692307692307395e+02,9.700000000000000000e+01
5.350000000000000000e+02,9.936881188118812247e+01
5.260000000000000000e+02,1.008255563748606676e+02
5.190000000000000000e+02,1.030637772313429821e+02
5.110000000000000000e+02,1.033645473958333270e+02
5.030000000000000000e+02,1.036943290909090933e+02
4.959599622807017454e+02,1.030000000000000000e+02
4.878659229166666478e+02,1.020000000000000000e+02
4.795302786672395996e+02,1.010000000000000000e+02
4.710000000000000000e+02,9.915410958904109862e+01
4.640000000000000000e+02,9.646717171717172334e+01
4.590000000000000000e+02,9.186139152542372699e+01
4.540000000000000000e+02,8.688518518518517908e+01
4.494246848484848442e+02,8.100000000000000000e+01
4.430000000000000000e+02,7.761029411764705799e+01
4.360896226415094361e+02,7.400000000000000000e+01
4.280000000000000000e+02,7.260282150000000456e+01
4.190000000000000000e+02,7.177479564495841657e+01
4.117857142857142776e+02,6.900000000000000000e+01
4.058418803418803691e+02,6.500000000000000000e+01
4.015564102564102313e+02,5.900000000000000000e+01
3.975937570072081257e+02,5.300000000000000000e+01
3.939351069767441800e+02,4.700000000000000000e+01
3.904921497267759491e+02,4.000000000000000000e+01
3.870000000000000000e+02,3.300313867450318384e+01
3.810994027027027187e+02,3.800000000000000000e+01
3.748257551401869136e+02,4.100000000000000000e+01
3.684854136054422042e+02,4.500000000000000000e+01
3.630000000000000000e+02,4.906250000000000000e+01
3.560000000000000000e+02,5.247512437810945585e+01
3.490000000000000000e+02,5.510915492957746409e+01
3.411086956521739353e+02,5.800000000000000000e+01
3.340000000000000000e+02,6.023949743149246672e+01
3.260000000000000000e+02,6.258278235294117309e+01
3.190000000000000000e+02,6.541019536082474417e+01
3.120000000000000000e+02,6.866573033707865648e+01
3.050000000000000000e+02,7.195573095238094652e+01
2.980000000000000000e+02,7.456188118811881793e+01
2.910000000000000000e+02,7.720807453416149713e+01
2.830110309382469609e+02,8.000000000000000000e+01
2.760000000000000000e+02,8.215782538248092237e+01
2.680265957446808329e+02,8.500000000000000000e+01
2.620000000000000000e+02,8.816906474820143558e+01
2.557276422764227561e+02,9.200000000000000000e+01
2.490000000000000000e+02,9.570858895705521263e+01
2.420000000000000000e+02,9.895175438596491801e+01
2.359141414141414259e+02,1.020000000000000000e+02
2.290000000000000000e+02,1.056544943820224773e+02
2.230000000000000000e+02,1.095181818181818159e+02
2.170000000000000000e+02,1.132266187050359747e+02
2.105399999999999920e+02,1.170000000000000000e+02
2.052043478260869449e+02,1.220000000000000000e+02
2.013792681818181904e+02,1.280000000000000000e+02
1.991893211313771985e+02,1.360000000000000000e+02
1.980000000000000000e+02,1.434497621293556335e+02
2.020000000000000000e+02,1.498072996137761095e+02
2.052931481522150818e+02,1.560000000000000000e+02
2.036234843650287303e+02,1.640000000000000000e+02
2.039313637440174887e+02,1.700000000000000000e+02
2.050000000000000000e+02,1.762360457381774381e+02
2.040000000000000000e+02,1.810577777363433256e+02
2.073840082499875734e+02,1.880000000000000000e+02
2.090787721518987325e+02,1.960000000000000000e+02
2.119062714285714151e+02,2.040000000000000000e+02
2.160000000000000000e+02,1.999356083812131146e+02
2.172277875926183981e+02,1.930000000000000000e+02
2.205083275567205874e+02,1.860000000000000000e+02
2.260000000000000000e+02,1.853555399247477453e+02
2.295043349557729186e+02,1.910000000000000000e+02
2.320858643271189123e+02,1.840000000000000000e+02
2.320000000000000000e+02,1.745650962292083932e+02
2.317574950704225216e+02,1.650000000000000000e+02
2.310000000000000000e+02,1.569669317073170873e+02
2.360000000000000000e+02,1.512265918032786942e+02
2.420000000000000000e+02,1.554691891101501255e+02
2.473474658536585480e+02,1.530000000000000000e+02
2.533347533333333388e+02,1.540000000000000000e+02
2.563412372863599558e+02,1.610000000000000000e+02
2.578666425000000118e+02,1.700000000000000000e+02
2.565560344827586050e+02,1.790000000000000000e+02
2.567228260869565020e+02,1.890000000000000000e+02
2.578010255103289410e+02,1.980000000000000000e+02
2.576413593103448534e+02,2.080000000000000000e+02
2.553750000000000000e+02,2.160000000000000000e+02
2.510000000000000000e+02,2.217818442444927030e+02
2.470546218487394867e+02,2.280000000000000000e+02
2.440000000000000000e+02,2.346456310679611761e+02
